Time,Label,Data,ReplyTime(ms)
93.895635900,RX,12* 12,
93.900377400,TX,00*,2.495600
94.000642800,RX,12* 12,
94.005418500,TX,00*,2.529800
94.105649700,RX,12* 12,
94.110700100,TX,00*,2.804500
94.210656600,RX,12* 12,
94.215429300,TX,00*,2.526800
94.315663500,RX,12* 12,
94.320418300,TX,00*,2.508900
94.420670400,RX,12* 12,
94.425446500,TX,00*,2.530100
94.525677400,RX,08* 08,
94.550679000,RX,12* 12,
94.555425000,TX,00*,2.500100
94.635684600,RX,12* 12,
94.640417400,TX,00*,2.486900
94.740691500,RX,12* 12,
94.745471500,TX,00*,2.534100
94.845698400,RX,12* 12,
94.850447700,TX,00*,2.503400
94.950705300,RX,12* 12,
94.955618800,TX,00*,2.667600
95.055712200,RX,12* 12,
95.060718500,TX,00*,2.760300
95.160719200,RX,12* 12,
95.165597000,TX,00*,2.631900
95.265726100,RX,12* 12,
95.270599200,TX,00*,2.627200
95.370733000,RX,12* 12,
95.375568800,TX,00*,2.589900
95.475739900,RX,30* 30,
95.500741500,RX,12* 12,
95.505605800,TX,00*,2.618300
95.585747100,RX,12* 12,
95.590630700,TX,00*,2.637700
95.690754100,RX,12* 12,
95.695632900,TX,00*,2.632900
95.795761000,RX,12* 12,
95.800771500,TX,00*,2.764600
95.900767900,RX,12* 12,
95.905773600,TX,00*,2.759800
96.005774800,RX,12* 12,
96.010515700,TX,00*,2.495000
96.110781700,RX,12* 12,
96.115615300,TX,00*,2.587700
96.215788600,RX,12* 12,
96.220663000,TX,00*,2.628500
96.320795500,RX,12* 12,
96.325561100,TX,00*,2.519700
96.425802400,RX,12* 12,
96.430576200,TX,00*,2.527900
96.530809300,RX,12* 12,
96.535578300,TX,00*,2.523000
96.635816300,RX,12* 12,
96.640619500,TX,00*,2.557300
96.740823200,RX,12* 12,
96.745641100,TX,00*,2.572000
96.845830100,RX,12* 12,
96.850675700,TX,00*,2.599700
96.950837000,RX,12* 12,
96.955697400,TX,00*,2.614500
97.055948100,RX,08* 08,
97.080845600,RX,12* 12,
97.085669400,TX,00*,2.577900
97.165851200,RX,12* 12,
97.170661800,TX,00*,2.564700
97.270858100,RX,12* 12,
97.275670400,TX,00*,2.566400
97.375865000,RX,12* 12,
97.380705000,TX,00*,2.594100
97.480871900,RX,12* 12,
97.485642200,TX,00*,2.524400
97.585983000,RX,12* 12,
97.590780800,TX,00*,2.551900
97.690989900,RX,12* 12,
97.695880400,TX,00*,2.644600
97.795996800,RX,12* 12,
97.800798000,TX,00*,2.555300
97.901003700,RX,12* 12,
97.905774100,TX,00*,2.524500
98.006010600,RX,30* 30,
98.031012300,RX,12* 12,
98.035843700,TX,00*,2.585500
98.116017900,RX,12* 12,
98.120875100,TX,00*,2.611300
98.221024800,RX,12* 12,
98.225883700,TX,00*,2.613000
98.326031700,RX,12* 12,
98.330853400,TX,00*,2.575800
98.431038600,RX,12* 12,
98.435849000,TX,00*,2.564500
98.536045500,RX,12* 12,
98.540818600,TX,00*,2.527200
98.641052400,RX,12* 12,
98.645957300,TX,00*,2.658900
98.746059400,RX,12* 12,
98.750978900,TX,00*,2.673600
98.851066300,RX,12* 12,
98.855805500,TX,00*,2.493300
98.956073200,RX,12* 12,
98.960840100,TX,00*,2.521000
99.061080100,RX,12* 12,
99.065848800,TX,00*,2.522800
99.166087000,RX,12* 12,
99.170954900,TX,00*,2.622000
99.271093900,RX,12* 12,
99.275944000,TX,00*,2.604200
99.376100800,RX,12* 12,
99.380991700,TX,00*,2.645000
99.481107800,RX,12* 12,
99.485909300,TX,00*,2.555600
99.586114700,RX,08* 08,
99.611116300,RX,12* 12,
99.615972300,TX,00*,2.610100
99.696121900,RX,12* 12,
99.700951700,TX,00*,2.583900
99.801128800,RX,12* 12,
99.805986300,TX,00*,2.611600
99.906135700,RX,12* 12,
99.911047000,TX,00*,2.665400
