Time[s], 通道 0, 通道 1
72.2998368, 0, 0
72.2998369, 0, 1
72.4989811, 1, 1
72.4995030, 0, 1
72.4997103, 1, 1
72.4999198, 0, 1
72.5001270, 1, 1
72.5006490, 0, 1
72.5008562, 1, 1
72.5011698, 0, 1
72.5239827, 1, 1
72.5241921, 0, 1
72.5242952, 1, 1
72.5245047, 0, 1
72.5246078, 1, 1
72.5249213, 0, 1
72.5251286, 1, 1
72.5253380, 0, 1
72.5254411, 1, 1
72.5256506, 0, 1
72.5257537, 1, 1
72.5261715, 0, 1
72.5289409, 0, 0
72.5298848, 0, 1
72.5298849, 0, 0
72.5298850, 0, 1
72.7089949, 1, 1
72.7092043, 0, 1
72.7093074, 1, 1
72.7095168, 0, 1
72.7096199, 1, 1
72.7099335, 0, 1
72.7101408, 1, 1
72.7103502, 0, 1
72.7104533, 1, 1
72.7106627, 0, 1
72.7107658, 1, 1
72.7111837, 0, 1
72.7139636, 0, 0
72.7149077, 0, 1
72.7149078, 0, 0
72.7149079, 0, 1
72.9140083, 1, 1
72.9142177, 0, 1
72.9143208, 1, 1
72.9145302, 0, 1
72.9146334, 1, 1
72.9149470, 0, 1
72.9151542, 1, 1
72.9153637, 0, 1
72.9154667, 1, 1
72.9156762, 0, 1
72.9157793, 1, 1
72.9161970, 0, 1
72.9189378, 0, 0
72.9198818, 0, 1
72.9198820, 0, 0
72.9198821, 0, 1
73.1190218, 1, 1
73.1192312, 0, 1
73.1193343, 1, 1
73.1195437, 0, 1
73.1196468, 1, 1
73.1199604, 0, 1
73.1201677, 1, 1
73.1203772, 0, 1
73.1204802, 1, 1
73.1206897, 0, 1
73.1207927, 1, 1
73.1212105, 0, 1
73.1239509, 0, 0
73.1248948, 0, 1
73.1248949, 0, 0
73.1248950, 0, 1
73.3240352, 1, 1
73.3242447, 0, 1
73.3243477, 1, 1
73.3245572, 0, 1
73.3246603, 1, 1
73.3249739, 0, 1
73.3251811, 1, 1
73.3253905, 0, 1
73.3254937, 1, 1
73.3257031, 0, 1
73.3258062, 1, 1
73.3262240, 0, 1
73.3289770, 0, 0
73.3299209, 0, 1
73.3299210, 0, 0
73.3299212, 0, 1
73.5290487, 1, 1
73.5292582, 0, 1
73.5293612, 1, 1
73.5295707, 0, 1
73.5296737, 1, 1
73.5299873, 0, 1
73.5301946, 1, 1
73.5304040, 0, 1
73.5305071, 1, 1
73.5307165, 0, 1
73.5308196, 1, 1
73.5312374, 0, 1
73.5340161, 0, 0
73.5349600, 0, 1
73.5349601, 0, 0
73.5349603, 0, 1
73.7340621, 1, 1
73.7342715, 0, 1
73.7343747, 1, 1
73.7345840, 0, 1
73.7346872, 1, 1
73.7350008, 0, 1
73.7352080, 1, 1
73.7354175, 0, 1
73.7355206, 1, 1
73.7357300, 0, 1
73.7358331, 1, 1
73.7362509, 0, 1
73.7390097, 0, 0
73.7399536, 0, 1
73.7399537, 0, 0
73.7399538, 0, 1
73.9390756, 1, 1
73.9392850, 0, 1
73.9393881, 1, 1
73.9395975, 0, 1
73.9397006, 1, 1
73.9400142, 0, 1
73.9402215, 1, 1
73.9404310, 0, 1
73.9405340, 1, 1
73.9407435, 0, 1
73.9408465, 1, 1
73.9412643, 0, 1
73.9440098, 0, 0
73.9449539, 0, 1
73.9449540, 0, 0
73.9449541, 0, 1
74.0441867, 1, 1
74.0446044, 0, 1
74.0447075, 1, 1
74.0451253, 0, 1
74.0453326, 1, 1
74.0457503, 0, 1
74.0458534, 1, 1
74.0463754, 0, 1
74.1490894, 1, 1
74.1492988, 0, 1
74.1494019, 1, 1
74.1496113, 0, 1
74.1497144, 1, 1
74.1500280, 0, 1
74.1502353, 1, 1
74.1504447, 0, 1
74.1505478, 1, 1
74.1507572, 0, 1
74.1508603, 1, 1
74.1512782, 0, 1
74.1540156, 0, 0
74.1549597, 0, 1
74.3541028, 1, 1
74.3543123, 0, 1
74.3544153, 1, 1
74.3546248, 0, 1
74.3547279, 1, 1
74.3550415, 0, 1
74.3552487, 1, 1
74.3554582, 0, 1
74.3555613, 1, 1
74.3557707, 0, 1
74.3558738, 1, 1
74.3562915, 0, 1
74.3594188, 0, 0
74.3603628, 0, 1
74.3603629, 0, 0
74.3603630, 0, 1
74.5592205, 1, 1
74.5594300, 0, 1
74.5595330, 1, 1
74.5597425, 0, 1
74.5598455, 1, 1
74.5601591, 0, 1
74.5603664, 1, 1
74.5605758, 0, 1
74.5606789, 1, 1
74.5608883, 0, 1
74.5609914, 1, 1
74.5614092, 0, 1
74.5641719, 0, 0
74.5651158, 0, 1
74.5651159, 0, 0
74.5651160, 0, 1
74.7642339, 1, 1
74.7644433, 0, 1
74.7645464, 1, 1
74.7647558, 0, 1
74.7648590, 1, 1
74.7651726, 0, 1
74.7653798, 1, 1
74.7655893, 0, 1
74.7656923, 1, 1
74.7659018, 0, 1
74.7660049, 1, 1
74.7664226, 0, 1
74.7691590, 0, 0
74.7701029, 0, 1
74.7701030, 0, 0
74.7701032, 0, 1
74.9692474, 1, 1
74.9694568, 0, 1
74.9695599, 1, 1
74.9697693, 0, 1
74.9698724, 1, 1
74.9701861, 0, 1
74.9703933, 1, 1
74.9706028, 0, 1
74.9707058, 1, 1
74.9709153, 0, 1
74.9710183, 1, 1
74.9714361, 0, 1
74.9741786, 0, 0
74.9751226, 0, 1
74.9751228, 0, 0
74.9751229, 0, 1
75.0742543, 1, 1
75.0747762, 0, 1
75.0749835, 1, 1
75.0751929, 0, 1
75.0754002, 1, 1
75.0759222, 0, 1
75.0761294, 1, 1
75.0764430, 0, 1
75.1792612, 1, 1
75.1794706, 0, 1
75.1795737, 1, 1
75.1797831, 0, 1
75.1798862, 1, 1
75.1801998, 0, 1
75.1804071, 1, 1
75.1806165, 0, 1
75.1807196, 1, 1
75.1809291, 0, 1
75.1810321, 1, 1
75.1814499, 0, 1
75.1842559, 0, 0
75.1851999, 0, 1
75.1852000, 0, 0
75.1852001, 0, 1
75.3842746, 1, 1
75.3844841, 0, 1
75.3845871, 1, 1
75.3847966, 0, 1
75.3848997, 1, 1
75.3852133, 0, 1
75.3854205, 1, 1
75.3856299, 0, 1
75.3857330, 1, 1
75.3859424, 0, 1
75.3860456, 1, 1
75.3864634, 0, 1
75.3894900, 0, 0
75.3904340, 0, 1
75.3904342, 0, 0
75.3904343, 0, 1
75.5892881, 1, 1
75.5894975, 0, 1
75.5896006, 1, 1
75.5898100, 0, 1
75.5899131, 1, 1
75.5902267, 0, 1
75.5904340, 1, 1
75.5906434, 0, 1
75.5907465, 1, 1
75.5909559, 0, 1
75.5910590, 1, 1
75.5914768, 0, 1
75.5942171, 0, 0
75.5951610, 0, 1
75.5951611, 0, 0
75.5951612, 0, 1
75.7943015, 1, 1
75.7945110, 0, 1
75.7946140, 1, 1
75.7948235, 0, 1
75.7949266, 1, 1
75.7952402, 0, 1
75.7954474, 1, 1
75.7956569, 0, 1
75.7957600, 1, 1
75.7959694, 0, 1
75.7960725, 1, 1
75.7964902, 0, 1
75.7992237, 0, 0
75.8001678, 0, 1
75.9993150, 1, 1
75.9995244, 0, 1
75.9996275, 1, 1
75.9998370, 0, 1
75.9999400, 1, 1
76.0002536, 0, 1
76.0004609, 1, 1
76.0006703, 0, 1
76.0007734, 1, 1
76.0009828, 0, 1
76.0010859, 1, 1
76.0015038, 0, 1
76.0042433, 0, 0
76.0051873, 0, 1
76.0051874, 0, 0
76.0051875, 0, 1
76.2043284, 1, 1
76.2045379, 0, 1
76.2046410, 1, 1
76.2048504, 0, 1
76.2049535, 1, 1
76.2052671, 0, 1
76.2054744, 1, 1
76.2056838, 0, 1
76.2057869, 1, 1
76.2059963, 0, 1
76.2060994, 1, 1
76.2065171, 0, 1
76.2092564, 0, 0
76.2102003, 0, 1
76.2102004, 0, 0
76.2102006, 0, 1
76.4093419, 1, 1
76.4095514, 0, 1
76.4096544, 1, 1
76.4098639, 0, 1
76.4099669, 1, 1
76.4102805, 0, 1
76.4104878, 1, 1
76.4106972, 0, 1
76.4108003, 1, 1
76.4110097, 0, 1
76.4111129, 1, 1
76.4115307, 0, 1
76.4142630, 0, 0
76.4152071, 0, 1
76.4152073, 0, 0
76.4152074, 0, 1
76.6143554, 1, 1
76.6147732, 0, 1
76.6148762, 1, 1
76.6152940, 0, 1
76.6155013, 1, 1
76.6159190, 0, 1
76.6160221, 1, 1
76.6165441, 0, 1
76.6393570, 1, 1
76.6395665, 0, 1
76.6396695, 1, 1
76.6398790, 0, 1
76.6399820, 1, 1
76.6402957, 0, 1
76.6405029, 1, 1
76.6407123, 0, 1
76.6408154, 1, 1
76.6410249, 0, 1
76.6411280, 1, 1
76.6415457, 0, 1
76.6442852, 0, 0
76.6452292, 0, 1
76.6452294, 0, 0
76.6452295, 0, 1
76.8243691, 1, 1
76.8245786, 0, 1
76.8246817, 1, 1
76.8248911, 0, 1
76.8249942, 1, 1
76.8253078, 0, 1
76.8255151, 1, 1
76.8257245, 0, 1
76.8258276, 1, 1
76.8260370, 0, 1
76.8261401, 1, 1
76.8265578, 0, 1
76.8293015, 0, 0
76.8302455, 0, 1
76.8302456, 0, 0
76.8302457, 0, 1
77.0293826, 1, 1
77.0295921, 0, 1
77.0296951, 1, 1
77.0299046, 0, 1
77.0300076, 1, 1
77.0303213, 0, 1
77.0305285, 1, 1
77.0307379, 0, 1
77.0308410, 1, 1
77.0310504, 0, 1
77.0311536, 1, 1
77.0315714, 0, 1
77.0343406, 0, 0
77.0352844, 0, 1
77.0352845, 0, 0
77.0352846, 0, 1
77.0352848, 0, 0
77.0352849, 0, 1
77.2343961, 1, 1
77.2346055, 0, 1
77.2347086, 1, 1
77.2349180, 0, 1
77.2350211, 1, 1
77.2353347, 0, 1
77.2355420, 1, 1
77.2357514, 0, 1
77.2358545, 1, 1
77.2360640, 0, 1
77.2361670, 1, 1
77.2365848, 0, 1
77.2393147, 0, 0
77.2402586, 0, 1
77.2402587, 0, 0
77.2402589, 0, 1
77.4394095, 1, 1
77.4396190, 0, 1
77.4397220, 1, 1
77.4399315, 0, 1
77.4400346, 1, 1
77.4403481, 0, 1
77.4405554, 1, 1
77.4407648, 0, 1
77.4408680, 1, 1
77.4410774, 0, 1
77.4411805, 1, 1
77.4415983, 0, 1
77.4443213, 0, 0
77.4452652, 0, 1
77.4452653, 0, 0
77.4452655, 0, 1
77.6444230, 1, 1
77.6449449, 0, 1
77.6451522, 1, 1
77.6453617, 0, 1
77.6455689, 1, 1
77.6460909, 0, 1
77.6462981, 1, 1
77.6466117, 0, 1
77.6694246, 1, 1
77.6696341, 0, 1
77.6697371, 1, 1
77.6699466, 0, 1
77.6700497, 1, 1
77.6703633, 0, 1
77.6705705, 1, 1
77.6707799, 0, 1
77.6708831, 1, 1
77.6710925, 0, 1
77.6711956, 1, 1
77.6716134, 0, 1
77.6743565, 0, 0
77.6753005, 0, 1
77.8544368, 1, 1
77.8546462, 0, 1
77.8547493, 1, 1
77.8549587, 0, 1
77.8550618, 1, 1
77.8553754, 0, 1
77.8555827, 1, 1
77.8557922, 0, 1
77.8558952, 1, 1
77.8561047, 0, 1
77.8562077, 1, 1
77.8566255, 0, 1
77.9594437, 1, 1
77.9596531, 0, 1
77.9597562, 1, 1
77.9599656, 0, 1
77.9600687, 1, 1
77.9603823, 0, 1
77.9605896, 1, 1
77.9607991, 0, 1
77.9609021, 1, 1
77.9611116, 0, 1
77.9612146, 1, 1
77.9616324, 0, 1
77.9643757, 0, 0
77.9653195, 0, 1
77.9653196, 0, 0
77.9653197, 0, 1
77.9653199, 0, 0
77.9653200, 0, 1
78.1644571, 1, 1
78.1646665, 0, 1
78.1647696, 1, 1
78.1649790, 0, 1
78.1650822, 1, 1
78.1653958, 0, 1
78.1656030, 1, 1
78.1658125, 0, 1
78.1659156, 1, 1
78.1661250, 0, 1
78.1662281, 1, 1
78.1666459, 0, 1
78.1697073, 0, 0
78.1706512, 0, 1
78.1706513, 0, 0
78.1706515, 0, 1
78.3694706, 1, 1
78.3696801, 0, 1
78.3697831, 1, 1
78.3699926, 0, 1
78.3700956, 1, 1
78.3704093, 0, 1
78.3706165, 1, 1
78.3708259, 0, 1
78.3709290, 1, 1
78.3711385, 0, 1
78.3712415, 1, 1
78.3716593, 0, 1
78.3744018, 0, 0
78.3753459, 0, 1
78.3753460, 0, 0
78.3753461, 0, 1
78.5744840, 1, 1
78.5746935, 0, 1
78.5747966, 1, 1
78.5750060, 0, 1
78.5751091, 1, 1
78.5754227, 0, 1
78.5756300, 1, 1
78.5758394, 0, 1
78.5759425, 1, 1
78.5761519, 0, 1
78.5762550, 1, 1
78.5766727, 0, 1
78.5796035, 0, 0
78.5805475, 0, 1
78.5805477, 0, 0
78.5805478, 0, 1
78.7794975, 1, 1
78.7797069, 0, 1
78.7798100, 1, 1
78.7800195, 0, 1
78.7801225, 1, 1
78.7804361, 0, 1
78.7806434, 1, 1
78.7808528, 0, 1
78.7809559, 1, 1
78.7811653, 0, 1
78.7812685, 1, 1
78.7816863, 0, 1
78.7844216, 0, 0
78.7853656, 0, 1
78.7853657, 0, 0
78.7853658, 0, 1
78.9845110, 1, 1
78.9847204, 0, 1
78.9848235, 1, 1
78.9850329, 0, 1
78.9851360, 1, 1
78.9854497, 0, 1
78.9856569, 1, 1
78.9858663, 0, 1
78.9859694, 1, 1
78.9861789, 0, 1
78.9862819, 1, 1
78.9866997, 0, 1
78.9897207, 0, 0
78.9906648, 0, 1
78.9906649, 0, 0
78.9906650, 0, 1
79.1895244, 1, 1
79.1899423, 0, 1
79.1900453, 1, 1
79.1904631, 0, 1
79.1906703, 1, 1
79.1910881, 0, 1
79.1911912, 1, 1
79.1917131, 0, 1
79.2145261, 1, 1
79.2147355, 0, 1
79.2148386, 1, 1
79.2150481, 0, 1
79.2151511, 1, 1
79.2154648, 0, 1
79.2156720, 1, 1
79.2158814, 0, 1
79.2159845, 1, 1
79.2161939, 0, 1
79.2162970, 1, 1
79.2167148, 0, 1
79.2194373, 0, 0
79.2203814, 0, 1
79.3995382, 1, 1
79.3997477, 0, 1
79.3998507, 1, 1
79.4000602, 0, 1
79.4001633, 1, 1
79.4004769, 0, 1
79.4006841, 1, 1
79.4008936, 0, 1
79.4009966, 1, 1
79.4012061, 0, 1
79.4013092, 1, 1
79.4017269, 0, 1
79.4044601, 0, 0
79.4054042, 0, 1
79.4054043, 0, 0
79.4054044, 0, 1
79.6045517, 1, 1
79.6047611, 0, 1
79.6048642, 1, 1
79.6050736, 0, 1
79.6051767, 1, 1
79.6054903, 0, 1
79.6056976, 1, 1
79.6059070, 0, 1
79.6060101, 1, 1
79.6062195, 0, 1
79.6063226, 1, 1
79.6067405, 0, 1
79.6094797, 0, 0
79.6104238, 0, 1
79.6104239, 0, 0
79.6104240, 0, 1
79.8095651, 1, 1
79.8097746, 0, 1
79.8098777, 1, 1
79.8100872, 0, 1
79.8101902, 1, 1
79.8105038, 0, 1
79.8107110, 1, 1
79.8109205, 0, 1
79.8110236, 1, 1
79.8112330, 0, 1
79.8113361, 1, 1
79.8117539, 0, 1
79.8145579, 0, 0
79.8155018, 0, 1
79.8155019, 0, 0
79.8155020, 0, 1
80.0145786, 1, 1
80.0147881, 0, 1
80.0148911, 1, 1
80.0151006, 0, 1
80.0152036, 1, 1
80.0155173, 0, 1
80.0157245, 1, 1
80.0159339, 0, 1
80.0160370, 1, 1
80.0162465, 0, 1
80.0163495, 1, 1
80.0167673, 0, 1
80.0195059, 0, 0
80.0204500, 0, 1
80.0204501, 0, 0
80.0204502, 0, 1
80.2196962, 1, 1
80.2202182, 0, 1
80.2204254, 1, 1
80.2206349, 0, 1
80.2208421, 1, 1
80.2213642, 0, 1
80.2215714, 1, 1
80.2218850, 0, 1
80.2445937, 1, 1
80.2448032, 0, 1
80.2449062, 1, 1
80.2451157, 0, 1
80.2452187, 1, 1
80.2455324, 0, 1
80.2457396, 1, 1
80.2459490, 0, 1
80.2460521, 1, 1
80.2462615, 0, 1
80.2463647, 1, 1
80.2467824, 0, 1
80.2494956, 0, 0
80.2504395, 0, 1
80.2504397, 0, 0
80.2504398, 0, 1
80.4297100, 1, 1
80.4299195, 0, 1
80.4300225, 1, 1
80.4302320, 0, 1
80.4303351, 1, 1
80.4306486, 0, 1
80.4308559, 1, 1
80.4310653, 0, 1
80.4311685, 1, 1
80.4313779, 0, 1
80.4314810, 1, 1
80.4318988, 0, 1
80.4346614, 0, 0
80.4356054, 0, 1
80.4356055, 0, 0
80.4356056, 0, 1
80.6347235, 1, 1
80.6349330, 0, 1
80.6350360, 1, 1
80.6352455, 0, 1
80.6353485, 1, 1
80.6356622, 0, 1
80.6358694, 1, 1
80.6360788, 0, 1
80.6361819, 1, 1
80.6363914, 0, 1
80.6364944, 1, 1
80.6369122, 0, 1
80.6396615, 0, 0
80.6406055, 0, 1
80.6406057, 0, 0
80.6406058, 0, 1
80.8397369, 1, 1
80.8399464, 0, 1
80.8400495, 1, 1
80.8402589, 0, 1
80.8403620, 1, 1
80.8406756, 0, 1
80.8408829, 1, 1
80.8410924, 0, 1
80.8411954, 1, 1
80.8414049, 0, 1
80.8415079, 1, 1
80.8419257, 0, 1
80.8446941, 0, 0
80.8456381, 0, 1
80.8456382, 0, 0
80.8456383, 0, 1
81.0447504, 1, 1
81.0449598, 0, 1
81.0450629, 1, 1
81.0452723, 0, 1
81.0453755, 1, 1
81.0456891, 0, 1
81.0458963, 1, 1
81.0461058, 0, 1
81.0462088, 1, 1
81.0464183, 0, 1
81.0465214, 1, 1
81.0469391, 0, 1
81.0496682, 0, 0
81.0506121, 0, 1
81.0506122, 0, 0
81.0506124, 0, 1
81.2497639, 1, 1
81.2499733, 0, 1
81.2500764, 1, 1
81.2502858, 0, 1
81.2503889, 1, 1
81.2507025, 0, 1
81.2509098, 1, 1
81.2511192, 0, 1
81.2512223, 1, 1
81.2514317, 0, 1
81.2515348, 1, 1
81.2519527, 0, 1
81.2546878, 0, 0
81.2556317, 0, 1
81.2556318, 0, 0
81.2556320, 0, 1
81.4547773, 1, 1
81.4549868, 0, 1
81.4550899, 1, 1
81.4552993, 0, 1
81.4554024, 1, 1
81.4557160, 0, 1
81.4559232, 1, 1
81.4561327, 0, 1
81.4562358, 1, 1
81.4564452, 0, 1
81.4565483, 1, 1
81.4569661, 0, 1
81.4598179, 0, 0
81.4607620, 0, 1
81.6597908, 1, 1
81.6600003, 0, 1
81.6601033, 1, 1
81.6603128, 0, 1
81.6604158, 1, 1
81.6607295, 0, 1
81.6609367, 1, 1
81.6611461, 0, 1
81.6612492, 1, 1
81.6614586, 0, 1
81.6615618, 1, 1
81.6619795, 0, 1
81.6647206, 0, 0
81.6656645, 0, 1
81.6656646, 0, 0
81.6656647, 0, 1
81.7647977, 1, 1
81.7652155, 0, 1
81.7653186, 1, 1
81.7657363, 0, 1
81.7659436, 1, 1
81.7663614, 0, 1
81.7664645, 1, 1
81.7669865, 0, 1
81.8698046, 1, 1
81.8700140, 0, 1
81.8701171, 1, 1
81.8703265, 0, 1
81.8704296, 1, 1
81.8707432, 0, 1
81.8709505, 1, 1
81.8711599, 0, 1
81.8712630, 1, 1
81.8714724, 0, 1
81.8715755, 1, 1
81.8719934, 0, 1
81.8747458, 0, 0
81.8756899, 0, 1
81.8756900, 0, 0
81.8756901, 0, 1
82.0748181, 1, 1
82.0750275, 0, 1
82.0751306, 1, 1
82.0753401, 0, 1
82.0754431, 1, 1
82.0757567, 0, 1
82.0759640, 1, 1
82.0761734, 0, 1
82.0762765, 1, 1
82.0764859, 0, 1
82.0765890, 1, 1
82.0770068, 0, 1
82.0797460, 0, 0
82.0806898, 0, 1
82.0806899, 0, 0
82.0806900, 0, 1
82.0806902, 0, 0
82.0806903, 0, 1
82.2798315, 1, 1
82.2800410, 0, 1
82.2801440, 1, 1
82.2803535, 0, 1
82.2804566, 1, 1
82.2807702, 0, 1
82.2809774, 1, 1
82.2811868, 0, 1
82.2812900, 1, 1
82.2814994, 0, 1
82.2816025, 1, 1
82.2820203, 0, 1
82.2847526, 0, 0
82.2856965, 0, 1
82.2856966, 0, 0
82.2856967, 0, 1
82.4848450, 1, 1
82.4850545, 0, 1
82.4851575, 1, 1
82.4853670, 0, 1
82.4854700, 1, 1
82.4857837, 0, 1
82.4859909, 1, 1
82.4862003, 0, 1
82.4863034, 1, 1
82.4865129, 0, 1
82.4866159, 1, 1
82.4870337, 0, 1
82.4897787, 0, 0
82.4907226, 0, 1
82.4907227, 0, 0
82.4907228, 0, 1
82.6898585, 1, 1
82.6900679, 0, 1
82.6901710, 1, 1
82.6903804, 0, 1
82.6904835, 1, 1
82.6907971, 0, 1
82.6910044, 1, 1
82.6912139, 0, 1
82.6913169, 1, 1
82.6915264, 0, 1
82.6916294, 1, 1
82.6920472, 0, 1
82.6947983, 0, 0
82.6957422, 0, 1
82.6957423, 0, 0
82.6957424, 0, 1
82.7948653, 1, 1
82.7953873, 0, 1
82.7955946, 1, 1
82.7958041, 0, 1
82.7960113, 1, 1
82.7965332, 0, 1
82.7967405, 1, 1
82.7970541, 0, 1
82.8998722, 1, 1
82.9000816, 0, 1
82.9001848, 1, 1
82.9003943, 0, 1
82.9004973, 1, 1
82.9008109, 0, 1
82.9010182, 1, 1
82.9012276, 0, 1
82.9013307, 1, 1
82.9015401, 0, 1
82.9016432, 1, 1
82.9020610, 0, 1
82.9048041, 0, 0
82.9057482, 0, 1
83.1048857, 1, 1
83.1050952, 0, 1
83.1051982, 1, 1
83.1054077, 0, 1
83.1055108, 1, 1
83.1058243, 0, 1
83.1060316, 1, 1
83.1062410, 0, 1
83.1063441, 1, 1
83.1065535, 0, 1
83.1066567, 1, 1
83.1070745, 0, 1
83.1098172, 0, 0
83.1107611, 0, 1
83.1107612, 0, 0
83.1107614, 0, 1
83.3098992, 1, 1
83.3101087, 0, 1
83.3102117, 1, 1
83.3104212, 0, 1
83.3105242, 1, 1
83.3108378, 0, 1
83.3110451, 1, 1
83.3112545, 0, 1
83.3113576, 1, 1
83.3115670, 0, 1
83.3116701, 1, 1
83.3120879, 0, 1
83.3148239, 0, 0
83.3157678, 0, 1
83.3157679, 0, 0
83.3157680, 0, 1
83.5149126, 1, 1
83.5151221, 0, 1
83.5152252, 1, 1
83.5154346, 0, 1
83.5155377, 1, 1
83.5158514, 0, 1
83.5160586, 1, 1
83.5162680, 0, 1
83.5163711, 1, 1
83.5165805, 0, 1
83.5166836, 1, 1
83.5171014, 0, 1
83.5198369, 0, 0
83.5207810, 0, 1
83.5207811, 0, 0
83.5207812, 0, 1
83.7199261, 1, 1
83.7201356, 0, 1
83.7202386, 1, 1
83.7204481, 0, 1
83.7205512, 1, 1
83.7208648, 0, 1
83.7210720, 1, 1
83.7212814, 0, 1
83.7213845, 1, 1
83.7215939, 0, 1
83.7216971, 1, 1
83.7221149, 0, 1
83.7248565, 0, 0
83.7258006, 0, 1
83.7258007, 0, 0
83.7258008, 0, 1
83.9249396, 1, 1
83.9251491, 0, 1
83.9252521, 1, 1
83.9254616, 0, 1
83.9255646, 1, 1
83.9258783, 0, 1
83.9260855, 1, 1
83.9262949, 0, 1
83.9263980, 1, 1
83.9266075, 0, 1
83.9267105, 1, 1
83.9271283, 0, 1
83.9299542, 0, 0
83.9308981, 0, 1
83.9308982, 0, 0
83.9308983, 0, 1
84.1299530, 1, 1
84.1301625, 0, 1
84.1302656, 1, 1
84.1304750, 0, 1
84.1305781, 1, 1
84.1308918, 0, 1
84.1310990, 1, 1
84.1313083, 0, 1
84.1314115, 1, 1
84.1316209, 0, 1
84.1317240, 1, 1
84.1321418, 0, 1
84.1348568, 0, 0
84.1358008, 0, 1
84.1358010, 0, 0
84.1358011, 0, 1
84.3349665, 1, 1
84.3353843, 0, 1
84.3354874, 1, 1
84.3359052, 0, 1
84.3361124, 1, 1
84.3365302, 0, 1
84.3366333, 1, 1
84.3371553, 0, 1
84.3599682, 1, 1
84.3601776, 0, 1
84.3602807, 1, 1
84.3604901, 0, 1
84.3605932, 1, 1
84.3609068, 0, 1
84.3611141, 1, 1
84.3613235, 0, 1
84.3614266, 1, 1
84.3616360, 0, 1
84.3617391, 1, 1
84.3621570, 0, 1
84.3649180, 0, 0
84.3658619, 0, 1
84.3658620, 0, 0
84.3658621, 0, 1
84.5449803, 1, 1
84.5451897, 0, 1
84.5452928, 1, 1
